id,collector,age_midpoint,gender,occupation_group,experience_midpoint,salary_midpoint,aliens,programming_ability,employment_status,industry,women_on_team,remote,job_satisfaction,job_discovery,commit_frequency,dogs_vs_cats,desktop_os,unit_testing,visit_frequency,why_learn_new_tech,open_to_new_job,star_wars_vs_star_trek,agree_tech,agree_notice,agree_problemsolving,agree_diversity,agree_adblocker,agree_alcohol,agree_loveboss,agree_nightcode,agree_legacy,agree_mars,important_variety,important_control,important_sameend,important_newtech,important_buildnew,important_buildexisting,important_promotion,important_companymission,important_wfh,important_ownoffice
13026,Meta 11 Post,27,0,0,3.5,25000,1,9,0,8,0,2,5,6,0,0,4,I don't know,0,2,1,0,1,1,0,1,2,3,1,3,0,4,2,1,2,0,0,1,1,1,0,2
13305,Meta 11 Post,27,1,0,8,,1,5,0,13,2,2,0,7,0,1,3,0,0,5,0,,1,2,0,0,0,4,0,0,3,4,0,1,2,0,0,0,2,1,2,2
13435,Meta 11 Post,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17244,Meta 11 Post,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19153,Meta 11 Post,37,0,,3.5,175000,0,9,0,3,1,2,0,2,3,0,2,0,2,5,1,,0,0,0,0,3,1,1,1,3,4,1,0,2,1,0,0,0,0,1,2
20245,Meta 11 Post,,,7,8,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20323,Meta 11 Post,44.5,0,9,13,75000,1,8,0,3,0,3,4,7,3,-1 (please specify),2,0,2,5,0,0,2,1,1,1,3,3,2,2,0,2,1,1,2,1,1,1,1,1,2,1
20421,Meta 11 Post,27,0,7,0.5,5000,1,7,77,,,,,,3,-1 (please specify),2,I don't know,2,0,0,0,0,1,0,0,0,2,1,0,1,0,0,1,2,0,0,0,1,0,2,2
24774,Meta 11 Post,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28711,Meta 11 Post,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29397,Meta 11 Post,32,0,13,1.5,35000,0,8,0,1,1,2,2,7,0,1,4,0,0,3,0,,1,1,0,0,0,3,1,1,4,0,1,1,2,0,0,1,0,2,2,1
30315,Meta 11 Post,16,0,7,13,,1,8,77,,,,,,0,1,1,0,0,2,1,,0,1,1,0,0,4,1,1,3,4,2,1,2,0,0,2,1,0,1,1
32273,Meta 11 Post,32,0,0,3.5,65000,0,8,0,17,5,2,2,2,0,1,4,0,0,2,1,0,1,0,0,0,0,3,1,1,3,4,1,0,1,0,0,0,0,1,2,2
33792,Meta 11 Post,37,0,3,3.5,65000,0,7,0,-1 (please specify),0,3,2,7,"I don't ""check-in or commit code"", but I do put code into production somewhat frequently",1,0,I don't know,2,3,2,1,1,1,0,0,0,2,3,2,2,2,1,0,1,0,0,1,1,1,1,1
34486,Meta 11 Post,44.5,0,0,8,,0,9,0,3,3,2,2,0,0,1,4,1,0,0,0,1,0,2,0,3,0,4,1,3,4,1,2,1,0,0,0,1,0,1,2,0
39070,Meta 11 Post,54.5,0,9,13,25000,-1 (please specify),10,6,12,1,2,2,7,"I don't ""check-in or commit code"", but I do put code into production somewhat frequently",0,4,0,2,5,2,,1,2,1,2,3,4,1,2,3,4,2,1,1,1,1,1,1,1,2,2
40218,Meta 11 Post,32,0,0,3.5,75000,-1 (please specify),7,0,12,2,2,0,2,0,1,2,0,0,0,1,,1,0,0,4,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,2
40275,Meta 11 Post,44.5,1,12,13,75000,-1 (please specify),9,0,-1 (please specify),5,2,2,4,-1 (please specify),-1 (please specify),5,0,1,-1 (please specify),1,1,1,1,0,2,1,4,2,2,0,4,0,1,1,0,0,1,2,1,1,1
46480,Meta 11 Post,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47047,Meta 11 Post,32,0,12,8,105000,1,9,0,-1 (please specify),0,3,2,2,2,1,3,1,0,3,0,,3,1,0,0,0,2,2,1,2,4,0,1,2,1,0,2,1,1,2,2
53876,Meta 11 Post,16,1,11,8,,0,,77,,,,,,"I don't ""check-in or commit code"", but I do put code into production somewhat frequently",0,2,I don't know,0,3,1,0; 1,1,1,1,2,1,0,1,0,2,2,1,0,1,0,0,0,0,0,0,0
54225,Meta 11 Post,32,0,13,8,95000,1,,0,3,1,2,2,7,0,1,5,I don't know,0,3,1,0,0,1,0,0,0,4,2,2,2,4,2,0,2,0,1,0,0,0,1,2
6556,Meta 11 Post,16,0,6,1.5,,1,4,77,,,,,,"I don't ""check-in or commit code"", but I do put code into production somewhat frequently",-1 (please specify),5,0,0,4,1,0,0,1,1,2,1,4,0,1,2,3,1,1,2,0,0,1,1,0,2,2
7543,Meta 11 Post,32,0,12,8,25000,1,7,0,12,3,1,4,7,0,-1 (please specify),4,-1 (please specify),0,2,1,0,0,1,1,0,0,4,2,4,2,4,1,1,1,0,0,1,0,2,1,2
9003,Meta 11 Post,22,0,6,1.5,15000,1,7,0,3,5,3,4,1,3,1,3,0,4,5,1,0,1,1,1,0,1,2,3,2,1,3,1,2,0,1,1,1,1,2,2,2
9253,Meta 11 Post,27,0,0,3.5,25000,1,6,0,12,4,3,3,1,0,0,3,0,0,3,1,0,3,0,1,1,4,4,4,4,0,2,1,1,0,0,0,1,2,0,2,2
12524,Meta 11 Post,44.5,0,4,8,45000,0,8,0,2,0,2,0,2,2,1,2,I don't know,1,2,1,0,0,0,0,0,2,4,2,1,3,1,0,0,1,0,0,0,1,0,1,1
13274,Meta 11 Post,27,0,1,3.5,15000,0,7,0,0,0,2,4,7,0,0,2,0,2,3,1,0,1,2,1,2,3,4,2,3,3,4,1,2,0,0,1,1,0,1,1,2
14848,Meta 11 Post,32,0,10,13,35000,0,7,0,7,0,2,2,1,0,1,2,0,0,,1,0,0,0,0,0,2,2,1,2,1,3,0,1,1,0,0,0,1,1,1,1
15628,Meta 11 Post,27,0,12,13,25000,0,9,1,13,1,1,3,2,0,0,5,0,2,3,1,0,,,,,,,,,,,,,,,,,,,,
19253,Meta 11 Post,16,0,7,0.5,,0,3,77,,,,,,4,1,3,0,0,3,1,0,1,0,1,2,3,4,2,1,2,2,1,0,0,0,0,0,0,0,0,0
19675,Meta 11 Post,32,0,18,13,65000,0,9,0,15,2,3,2,2,0,1,4,0,0,0,1,1,1,0,0,1,0,3,4,1,4,4,1,0,2,0,0,0,0,1,1,2
22437,Meta 11 Post,32,0,0,8,15000,-1 (please specify),7,1,0,0,0,2,7,0,1,0,I don't know,0,2,1,0,0,0,0,2,4,4,2,2,3,0,1,0,1,0,0,1,0,0,0,1
24661,Meta 11 Post,27,0,0,3.5,25000,0,5,1,11,0,1,2,2 - I created my own job,0,0,0,1,0,0,1,0,1,2,1,1,0,2,2,0,2,4,0,1,2,1,1,1,1,1,0,1
25069,Meta 11 Post,27,0,12,3.5,,0,7,4,,,,,,0,1,5,0,0,0,2,0,1,1,1,0,0,2,2,4,3,2,0,1,0,0,0,0,0,0,2,2
27323,Meta 11 Post,16,-2,3,0.5,5000,0,3,-2,77,"I am not on a ""team""",1,32,32,-1 (please specify),-1 (please specify),2,I don't know,2,6,1,0,1,1,1,1,3,4,2,1,2,4,1,1,2,0,0,0,0,1,1,1
28439,Meta 11 Post,22,0,13,1.5,5000,0,7,6,4,6,2,2,2,4,1,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28443,Meta 11 Post,22,0,0,3.5,15000,-1 (please specify),8,0,3,4,2,4,4,3,0,4,0,0,3,1,,3,0,0,3,0,2,2,1,2,3,1,2,1,0,0,0,1,2,2,2
28840,Meta 11 Post,37,0,1,13,45000,1,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29046,Meta 11 Post,16,0,7,3.5,5000,1,7,77,,,,,,A few times a month,1,0,1,1,4,1,0,0,0,0,2,0,4,1,4,3,4,2,2,2,0,0,0,2,1,1,2
31961,Meta 11 Post,54.5,0,6,13,45000,1,8,2,12,0,0,2,2 - I created my own job,2,,4,I don't know,0,5,0,0,0,1,0,2,2,4,2,3,3,4,0,0,2,0,0,1,1,0,0,2
32037,Meta 11 Post,44.5,0,0,13,55000,-1 (please specify),8,0,11,2,1,0,2 - I created my own job,0,0,0,0,1,3,1,0,0,0,0,1,4,4,2,3,3,4,0,0,1,0,0,2,1,1,0,1
34105,Meta 11 Post,27,0,0,1.5,25000,0,8,0,1,0,3,2,1,0,-1 (please specify),4,0,0,2,1,0,1,2,1,1,1,4,2,1,1,2,1,1,2,0,0,0,1,1,1,1
34232,Meta 11 Post,27,0,1,3.5,25000,1,7,0,3,1,3,4,2,0,1,4,0,0,2,1,0,3,0,0,0,0,4,1,2,2,4,1,0,1,0,0,1,0,1,2,2
36469,Meta 11 Post,27,0,3,1.5,15000,0,7,0,12,0,3,4,10,0,1,3,0,2,2,1,,0,1,0,2,0,4,4,1,4,0,0,0,1,1,0,1,1,2,1,2
38251,Meta 11 Post,16,0,7,0.5,,1,6,77,,,,,,0,0,5,0,0,2,1,0,2,1,0,1,2,4,2,1,2,1,0,0,1,0,0,1,0,1,1,0
43001,Meta 11 Post,37,0,0,8,95000,-1 (please specify),10,4,,,,,,0,0,2,1,0,0,2,1,1,1,1,1,2,4,4,3,2,4,0,0,0,0,0,0,0,0,0,1
50985,Meta 11 Post,32,0,0,13,75000,1,9,2,0,0,0,0,2 - I created my own job,0,1,0,0,1,2,1,0; 1,0,1,1,0,1,4,1,1,1,4,1,0,2,1,1,1,2,0,0,0
51016,Meta 11 Post,32,0,,3.5,15000,0,5,1,4,0,3,2,1,"I don't ""check-in or commit code"", but I do put code into production somewhat frequently",0,4,I don't know,0,0,1,,0,0,1,0,3,4,1,1,2,3,1,1,2,0,1,0,0,0,0,2
53278,Meta 11 Post,22,0,7,8,,1,8,77,,,,,,3,-1 (please specify),5,0,0,3,1,0,1,1,0,2,1,4,2,4,3,4,1,1,0,0,1,1,1,2,2,1
53438,Meta 11 Post,,0,6,1.5,25000,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53512,Meta 11 Post,22,0,7,1.5,5000,0,5,4,,,,,,0,1,5,0,2,6,1,0,2,0,1,1,0,4,3,4,3,4,1,2,2,0,0,2,1,1,2,1
54772,Meta 11 Post,32,0,0,13,35000,0,,0,3,1,2,2,1,0,,4,0,0,0,1,0,1,1,0,1,0,4,2,3,1,3,1,0,2,0,0,0,0,1,2,1
55258,Meta 11 Post,22,0,0,1.5,25000,0,,0,6,1,2,5,2,0,1,0,0,0,3,1,,1,0,1,0,0,2,4,0,2,3,1,1,2,0,0,0,0,0,1,2
9734,Meta 11 Post,32,0,0,8,55000,0,8,0,3,1,3,4,1,0,0,0,I don't know,0,0,1,0,1,0,0,0,1,3,4,3,4,4,2,1,2,0,0,2,1,1,1,2
9761,Meta 11 Post,27,0,4,8,35000,0,6,0,3,2,2,4,0,3,1,1,I don't know,2,2,1,,1,1,0,0,1,1,0,1,0,2,1,1,2,1,1,0,2,0,2,1
9815,Meta 11 Post,16,0,7,1.5,,-1 (please specify),,-1 (please specify),77,-1 (please specify),1,32,32,-1 (please specify),-1 (please specify),3,-1 (please specify),0,-1 (please specify),1,0,0,0,0,0,4,4,4,0,2,3,0,0,1,0,0,1,1,1,0,1
17667,Meta 11 Post,32,0,0,3.5,45000,0,5,0,5,"I am not on a ""team""",3,2,22,A few times a month,1,4,I don't know,0,6,1,1,0,2,0,1,0,1,0,4,1,4,1,0,2,1,1,1,1,1,1,0
17670,Meta 11 Post,27,0,4,3.5,75000,-1 (please specify),6,0,1,0,2,2,10,3,1,4,-1 (please specify),0,3,1,0,1,1,0,0,1,1,2,1,0,3,0,0,1,0,1,1,1,0,1,1
18036,Meta 11 Post,54.5,0,,0.5,15000,1,2,-1 (please specify),5,"I am not on a ""team""",2,32,32,-1 (please specify),1,10,I don't know,0,3,1,1,2,0,0,1,0,4,2,1,1,4,0,2,1,0,0,0,1,2,1,2
30267,Meta 11 Post,37,0,,13,115000,-1 (please specify),8,2,3,2,1,2,2 - I created my own job,0,0,5,-1 (please specify),2,3,2,,0,0,0,4,4,2,0,1,1,1,1,1,2,1,0,0,1,0,0,0
35278,Meta 11 Post,32,0,6,3.5,25000,0,8,0,0,1,2,0,10,3,0,1,I don't know,0,3,0,0,0,1,0,2,0,4,2,1,1,4,1,2,2,0,0,0,2,1,2,2
38944,Meta 11 Post,27,0,3,3.5,5000,0,4,4,,,,,,A few times a month,-1 (please specify),0,1,0,3,0,,4,1,2,3,1,4,4,0,3,4,0,0,1,0,0,1,0,0,0,0
54861,Meta 11 Post,37,0,8,13,105000,1,,0,1,0,3,2,0,3,0,6,0,2,3,1,1,0,0,0,2,0,4,1,3,3,3,2,0,1,0,1,1,2,2,2,2
8380,Meta 11 Post,16,0,3,0.5,,1,3,-1 (please specify),8,"I am not on a ""team""",3,-1 (please specify),4,0,1,4,0,1,-1 (please specify),1,,0,0,4,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0
22209,Meta 11 Post,27,0,18,8,15000,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32495,Meta 11 Post,27,1,8,3.5,15000,-1 (please specify),9,0,-1 (please specify),1,3,2,2,0,0,5,0,2,0,1,,0,0,0,0,4,4,4,1,,4,0,1,1,0,0,2,1,2,2,2
510,Meta 11 Post,27,0,13,1.5,5000,0,5,0,14,0,1,2,0,0,1,0,0,2,2,1,0,0,0,0,2,2,4,1,0,3,3,2,0,2,0,0,0,0,0,2,2
13412,Meta 11 Post,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34250,Meta 11 Post,32,0,1,8,5000,1,8,0,10,4,0,2,2,0,0,4,0,2,2,2,1,1,0,1,2,0,4,2,1,3,4,2,2,1,0,0,0,2,2,1,2
49376,Meta 11 Post,27,0,1,8,5000,0,6,0,16,0,2,0,4,4,1,4,I don't know,0,5,1,0,,,,,,,,,,,,,,,,,,,,
12295,Meta 11 Post,32,0,9,3.5,15000,1,6,0,1,7,2,5,4,3,-1 (please specify),5,1,1,6,1,,4,0,0,2,0,4,4,1,0,4,0,0,2,0,1,0,0,1,0,2
13413,Meta 11 Post,27,0,0,1.5,,1,5,0,4,2,3,2,4,"I don't ""check-in or commit code"", but I do put code into production somewhat frequently",1,4,1,0,0,1,0,0,0,0,0,0,4,0,3,3,3,0,0,2,0,0,0,0,0,2,2
39019,Meta 11 Post,27,0,14,3.5,5000,1,6,1,5,2,2,2,1,A few times a month,1,4,0,0,2,2,0,0,0,0,2,0,4,3,1,3,2,0,1,2,0,0,0,1,2,0,0
49693,Meta 11 Post,65,-1,11,13,,0,1,8,,,,,,4,-1 (please specify),,-1 (please specify),3,-1 (please specify),0,,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2
415,Meta 11 Post,37,0,3,8,35000,0,5,0,3,1,3,0,2,0,0,4,0,2,2,,,,,,,,,,,,,,,,,,,,,,
963,Meta 11 Post,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,Meta 11 Post,27,1,1,3.5,25000,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1539,Meta 11 Post,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1657,Meta 11 Post,22,0,7,1.5,5000,0,6,77,,,,,,3,0,0,0,0,2,1,0; 1,0,0,0,0,0,0,2,0,4,4,2,1,0,0,0,0,0,0,0,0
1661,Meta 11 Post,22,0,8,3.5,,0,4,0,10,0,3,3,4,0,0,2,I don't know,0,3,1,0,0,2,0,2,4,4,4,4,0,3,1,0,1,0,0,0,1,2,0,1
24897,Meta 11 Post,37,0,0,3.5,35000,0,6,0,3,0,1,4,2,0,1,3,0,0,2,1,0,1,2,1,1,3,2,2,3,2,2,1,0,1,0,0,0,0,1,2,2
26616,Meta 11 Post,22,0,3,0.5,15000,0,8,0,11,1,3,2,2,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,
41360,Meta 11 Post,27,0,3,8,55000,0,8,0,13,1,3,3,0,0,-1 (please specify),4,0,0,0,1,0,1,1,0,0,4,4,3,1,1,0,1,1,2,0,0,1,1,1,1,0
15602,Meta 11 Post,22,0,0,1.5,5000,0,9,0,15,0,0,2,-1,0,0,0,0,0,2,1,,1,0,0,0,2,4,4,1,1,2,1,1,2,0,0,0,1,0,0,1
28813,Meta 11 Post,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47288,Meta 11 Post,27,0,16,8,15000,,8,0,17,0,2,2,7,2,0,4,0,0,4,1,0,1,0,0,2,2,4,1,0,0,0,1,1,2,0,0,0,0,1,1,2
18317,Meta 11 Post,22,0,14,1.5,,1,8,4,,,,,,0,0,4,I don't know,0,3,1,0,0,1,0,0,1,4,2,0,2,2,,,,0,,,,,,0
29576,Meta 11 Post,27,0,0,8,15000,1,8,0,3,4,3,2,2,3,0,4,I don't know,0,2,1,0,1,0,0,0,0,4,2,3,2,4,0,1,1,0,0,1,1,1,0,0
34066,Meta 11 Post,37,0,1,13,105000,0,7,0,1,0,2,2,0,0,-1 (please specify),4,0,0,0,0,1,1,0,1,3,0,1,1,3,3,4,0,1,1,0,0,1,2,1,2,1
1501,Meta 11 Post,22,0,0,1.5,,0,8,6,3,1,2,0,0,0,1,5,0,2,3,0,0,1,2,1,1,1,2,2,2,4,3,1,1,1,0,1,2,1,1,0,2
8196,Meta 11 Post,22,0,1,1.5,25000,0,6,0,12,4,3,2,-1,0,0,4,0,1,3,1,0,2,0,0,0,3,2,2,3,0,3,1,0,2,1,0,0,0,1,2,2
36527,Meta 11 Post,32,0,8,3.5,5000,1,9,0,5,0,1,3,0,A few times a month,1,5,I don't know,2,4,2,,2,1,0,2,0,4,2,0,4,4,2,1,2,1,1,1,1,0,2,1
36759,Meta 11 Post,27,0,0,13,15000,0,8,0,0,0,1,0,1,0,-1 (please specify),2,0,0,2,0,,0,2,0,0,1,4,2,2,1,0,1,0,2,0,1,1,1,1,1,1
44743,Meta 11 Post,22,0,13,1.5,5000,1,8,1,4,0,1,0,2 - I created my own job,2,-1 (please specify),3,0,2,2,1,,0,1,0,1,1,0,0,0,2,4,1,1,2,0,1,1,1,0,0,0
55020,Meta 11 Post,27,0,0,13,25000,0,,0,1,1,3,4,4,0,0,4,0,0,2,2,0; 1,0,0,0,1,0,4,2,0,0,3,0,0,0,0,0,0,1,1,1,2
35877,Meta 11 Post,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39334,Meta 11 Post,44.5,0,0,13,65000,1,8,4,,,,,,A few times a month,0,0,0,0,0,1,0; 1,1,0,1,0,0,3,2,0,1,1,0,0,2,1,1,2,0,1,0,2
9830,Meta 11 Post,27,0,,3.5,15000,0,6,0,12,0,2,3,10,2,1,0,0,0,2,2,1,3,1,0,0,1,1,1,0,1,0,1,1,2,0,0,1,1,0,1,2
17580,Meta 11 Post,27,0,3,3.5,175000,-1 (please specify),10,0,9,1,0,2,2,0,0,0,0,2,3,2,0,2,1,0,0,0,0,0,3,1,4,0,0,1,1,0,0,0,0,1,2
17649,Meta 11 Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22023,Meta 11 Post,22,0,1,1.5,5000,0,7,0,4,1,3,0,4,0,1,4,0,0,2,0,0,0,1,1,0,3,3,1,1,1,4,2,1,1,1,1,1,1,1,2,1
30537,Meta 11 Post,32,0,1,8,15000,0,7,0,1,5,2,4,4,0,0,2,I don't know,2,3,1,0,2,1,0,1,2,4,2,1,1,3,1,1,1,0,0,0,2,2,1,1
33371,Meta 11 Post,27,0,1,3.5,5000,0,10,1,12,2,0,2,2,"I don't ""check-in or commit code"", but I do put code into production somewhat frequently",0,2,0,0,3,1,,1,0,0,0,1,4,2,0,2,0,0,0,2,0,0,0,0,1,0,0
49408,Meta 11 Post,32,0,13,8,85000,1,7,0,10,1,1,2,7,3,0,0,0,0,0,1,,0,1,0,1,0,4,2,1,2,1,0,1,0,0,0,0,2,1,2,1
51398,Meta 11 Post,22,0,7,3.5,,,3,77,,,,,,3,,4,,2,2,1,,1,0,0,2,3,4,1,2,4,2,0,0,2,0,0,0,0,0,1,0
7022,Meta 11 Post,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10685,Meta 11 Post,27,0,3,3.5,,0,7,77,,,,,,3,1,5,I don't know,0,2,1,0,0,2,0,2,0,4,0,0,3,3,1,1,2,0,0,1,0,0,0,0
15141,Meta 11 Post,27,1,,3.5,5000,0,8,77,,,,,,3,1,5,I don't know,4,6,1,,1,1,0,0,0,3,0,2,1,4,0,0,0,0,0,0,0,0,2,0
22803,Meta 11 Post,22,0,6,3.5,5000,1,9,0,7,1,3,2,2,3,1,4,I don't know,1,6,1,0,1,1,1,3,0,4,1,3,2,4,,,,,,,,,,
22907,Meta 11 Post,27,1,0,3.5,35000,0,8,0,0,3,3,3,6,3,0,0,1,0,0,1,1,0,0,0,0,0,4,2,1,2,1,0,1,0,0,0,0,0,2,0,0
23822,Meta 11 Post,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27904,Meta 11 Post,27,0,13,3.5,25000,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35535,Meta 11 Post,22,0,4,3.5,15000,1,10,1,1,0,1,0,7,2,1,2,1,1,3,1,0,0,0,0,0,0,4,0,0,2,0,1,0,2,0,1,1,1,1,0,1
43845,Meta 11 Post,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45879,Meta 11 Post,44.5,0,6,13,45000,0,10,0,3,0,2,3,2,A few times a month,1,2,0,4,2,2,0,1,0,0,0,0,1,1,0,0,3,1,1,1,0,0,1,0,0,1,1
48885,Meta 11 Post,44.5,0,0,8,105000,1,9,0,3,4,1,4,2,0,1,0,0,2,3,1,0,1,1,1,1,1,2,0,2,3,2,1,1,1,0,0,1,0,0,0,1
25062,Meta 11 Post,22,0,3,0.5,5000,0,5,0,3,0,2,4,0,0,0,0,0,2,4,,,,,,,,,,,,,,,,,,,,,,
34322,Meta 11 Post,22,0,0,3.5,45000,,7,0,14,5,1,2,2 - I created my own job,0,1,0,0,0,3,2,0,0,0,0,1,1,4,2,3,2,3,0,0,1,0,0,0,0,0,1,1
39017,Meta 11 Post,32,0,0,13,25000,0,8,0,11,2,2,0,7,0,1,3,0,1,5,0,1,0,1,0,2,3,4,1,3,2,4,0,0,2,0,0,1,0,0,1,1
21424,Meta 11 Post,22,0,0,1.5,5000,1,7,0,3,0,3,2,4,"I don't ""check-in or commit code"", but I do put code into production somewhat frequently",0,3,0,0,6,2,,1,0,0,0,1,4,2,0,2,4,1,0,2,0,0,0,0,1,1,0
26006,Meta 11 Post,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47793,Meta 11 Post,27,0,6,3.5,15000,1,8,0,3,0,2,4,2,0,1,1,-1 (please specify),0,4,0,,1,,2,1,0,2,2,2,2,4,1,2,2,0,0,0,,,,
48,Meta 11 Post,54.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7261,Meta 11 Post,27,0,8,0.5,45000,1,4,0,5,3,2,0,2,3,1,2,0,1,2,1,0,2,1,0,3,1,4,2,3,2,4,1,2,1,0,0,1,1,0,1,2
8119,Meta 11 Post,27,0,0,3.5,45000,0,9,0,0,I'm not sure,1,2,7,0,0,2,0,2,3,1,0,0,1,0,0,0,4,2,1,1,4,0,1,2,0,1,1,0,2,1,2
8137,Meta 11 Post,37,0,0,13,75000,0,9,2,4,"I am not on a ""team""",0,0,2 - I created my own job,0,-1 (please specify),2,-1 (please specify),0,2,1,,0,0,1,1,2,4,1,1,4,2,2,0,2,1,1,1,2,1,1,1
8624,Meta 11 Post,44.5,0,,13,,-1 (please specify),8,6,-1 (please specify),0,1,2,7,0,0,4,0,2,3,1,0; 1,2,1,0,0,4,3,2,2,0,4,1,1,1,1,1,1,1,0,0,1
8669,Meta 11 Post,27,0,,13,,-1 (please specify),8,4,,,,,,3,0,8,-1 (please specify),2,4,2,,2,0,0,1,4,3,2,1,,4,1,1,2,1,1,1,2,1,1,1
8738,Meta 11 Post,32,0,19,8,,0,7,0,3,0,2,0,7,2,0,4,0,0,2,0,1,1,1,0,1,0,4,1,2,1,3,1,1,2,0,0,1,1,0,1,2
9394,Meta 11 Post,44.5,0,12,13,,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11426,Meta 11 Post,44.5,0,12,13,75000,1,8,0,7,0,2,0,7,0,0,4,I don't know,2,3,1,1,0,1,1,1,2,2,2,2,1,4,2,0,2,1,0,0,2,0,2,1
11959,Meta 11 Post,37,0,0,13,,0,7,0,4,2,2,0,0,0,0,4,0,0,2,1,0,1,0,0,1,0,4,2,1,0,4,1,0,2,0,1,1,2,1,2,2
13135,Meta 11 Post,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13369,Meta 11 Post,27,0,1,3.5,35000,0,7,0,4,1,2,2,2,0,1,3,0,0,2,1,0,1,0,0,1,2,4,1,0,1,4,1,0,2,0,0,1,1,1,2,2
14111,Meta 11 Post,54.5,0,,13,,1,8,0,1,4,0,0,7,3,-1 (please specify),2,0,0,3,1,0; 1,0,0,0,2,4,1,2,0,2,4,1,0,2,0,1,1,1,1,0,1
14773,Meta 11 Post,44.5,0,6,13,55000,1,9,0,-1 (please specify),1,2,2,-1,0,0,4,1,1,0,0,0,3,1,0,3,4,1,2,3,1,4,0,1,2,0,0,0,2,1,1,2
15889,Meta 11 Post,27,0,15,8,55000,0,7,0,8,1,1,3,1,0,0,1,0,0,3,1,0,1,0,0,1,1,4,0,2,2,3,2,0,1,0,0,1,1,1,0,2
18711,Meta 11 Post,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19430,Meta 11 Post,22,0,0,3.5,,1,8,2,4,-1 (please specify),2,0,2 - I created my own job,0,0,0,0,2,3,0,0,0,1,0,4,0,1,0,0,4,2,1,0,2,0,1,0,1,1,2,0
20636,Meta 11 Post,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21307,Meta 11 Post,22,0,7,8,,0,8,77,,,,,,0,0,8,-1 (please specify),0,2,1,0,1,0,0,2,0,4,1,0,1,3,1,1,2,0,1,2,2,2,0,2
21468,Meta 11 Post,32,0,0,13,45000,0,7,0,5,0,1,2,-1,0,-1 (please specify),0,0,0,3,,,,,,,,,,,,,,,,,,,,,,
23067,Meta 11 Post,32,0,,13,,-1 (please specify),,-1 (please specify),11,-1 (please specify),0,-1 (please specify),4,-1 (please specify),0,10,0,3,-1 (please specify),0,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
23788,Meta 11 Post,37,0,4,13,65000,1,6,0,-1 (please specify),0,2,0,1,0,0,0,1,2,0,1,0,1,2,2,3,1,4,1,4,2,4,1,0,2,0,0,1,1,1,1,2
24169,Meta 11 Post,27,0,13,3.5,35000,-1 (please specify),9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24720,Meta 11 Post,32,0,4,8,,0,7,0,0,0,2,2,1,0,-1 (please specify),8,0,,,,,,,,,,,,,,,,,,,,,,,,
25004,Meta 11 Post,27,0,1,3.5,35000,0,8,0,1,0,2,0,7,0,-1 (please specify),2,0,0,2,0,0,1,1,1,2,0,3,1,0,3,4,2,0,1,0,0,0,0,0,1,1
